State County,Year,State,Salary,Previous Year Salary,Salary change,pcp,anomaly_pcp,tmax,anomaly_tmax,tmin,anomaly_tmin,tavg,anomaly_tavg,Fires,Tornados,Floods,Hurricanes,Severe Storms
Oklahoma Pittsburg County,2020, Oklahoma,37.57691939956019,39.71903763783833,-5.700622276937411,17.84,0.01,55.4,-0.3,27.9,-0.6,41.6,-0.4,0,0,0,0,0
Oklahoma Pontotoc County,2012, Oklahoma,31.230306674684307,31.230306674684307,0.0,34.12,0.95,69.4,-0.7,46.1,-0.3,57.8,-0.5,1,0,0,0,0
Oklahoma Pontotoc County,2013, Oklahoma,31.895344241561933,31.230306674684307,2.085061574632681,44.35,7.85,58.3,-1.6,39.8,0.0,49.1,-0.8,0,0,0,0,0
Oklahoma Pontotoc County,2014, Oklahoma,34.1723559037493,31.895344241561933,6.663314840220128,14.04,-3.26,51.6,1.2,29.1,1.1,40.3,1.1,0,0,0,0,0
Oklahoma Pontotoc County,2015, Oklahoma,35.2704283230599,34.1723559037493,3.1132948237906186,50.68,3.29,71.4,0.1,48.7,0.3,60.1,0.2,0,0,0,0,1
Oklahoma Pontotoc County,2016, Oklahoma,35.46419161676647,35.2704283230599,0.5463632043285075,60.49,7.43,74.2,0.8,52.1,0.6,63.2,0.7,0,0,0,0,0
Oklahoma Pontotoc County,2017, Oklahoma,38.51644506648005,35.46419161676647,7.924546111265824,33.97,-10.56,69.2,-1.1,43.6,-2.6,56.4,-1.9,0,1,0,0,0
Oklahoma Pontotoc County,2018, Oklahoma,43.91918714555766,38.51644506648005,12.301552989065469,44.12,12.11,55.8,-0.1,37.4,1.0,46.6,0.4,0,0,0,0,0
Oklahoma Pontotoc County,2019, Oklahoma,40.23818659845094,43.91918714555766,-9.148027926408664,47.7,3.17,60.1,-0.3,43.0,-0.3,51.6,-0.3,0,0,0,0,0
Oklahoma Pontotoc County,2020, Oklahoma,40.07112691709269,40.23818659845094,-0.4169078691095975,15.15,0.72,64.4,0.0,34.5,-0.2,49.5,-0.1,0,0,0,0,0
Oklahoma Pottawatomie County,2012, Oklahoma,30.7497308934338,30.7497308934338,0.0,26.52,-2.63,72.1,0.0,47.0,-0.3,59.5,-0.1,1,0,0,0,0
Oklahoma Pottawatomie County,2013, Oklahoma,30.208712508750203,30.7497308934338,-1.7909349315264127,41.79,4.14,59.0,-2.1,40.8,0.1,49.9,-1.0,0,1,0,0,0
Oklahoma Pottawatomie County,2014, Oklahoma,31.12468207453279,30.208712508750203,2.9429041671466947,15.01,-1.82,55.8,1.5,31.2,1.4,43.5,1.5,0,0,0,0,0
Oklahoma Pottawatomie County,2015, Oklahoma,32.00128183692805,31.12468207453279,2.7392645296592626,45.91,0.59,68.2,-0.1,44.4,-0.2,56.3,-0.2,0,0,0,0,1
Oklahoma Pottawatomie County,2016, Oklahoma,30.671895986675977,32.00128183692805,-4.334214783558099,52.72,6.54,70.3,0.0,47.4,0.7,58.9,0.3,0,0,0,0,0
Oklahoma Pottawatomie County,2017, Oklahoma,31.38879465995513,30.671895986675977,2.2839318331447584,37.92,-9.39,69.9,-1.1,45.5,-2.6,57.7,-1.8,0,0,0,0,0
Oklahoma Pottawatomie County,2018, Oklahoma,33.25004311088119,31.38879465995513,5.59773244419329,44.74,-0.41,70.0,0.3,46.4,-0.2,58.2,0.0,1,0,0,0,0
Oklahoma Pottawatomie County,2019, Oklahoma,34.50059873410503,33.25004311088119,3.624736002009231,49.51,4.65,60.5,-0.6,44.1,-0.6,52.3,-0.6,0,0,0,0,1
Oklahoma Pottawatomie County,2020, Oklahoma,34.4200659607707,34.50059873410503,-0.2339704212830918,18.36,1.98,65.2,-1.2,36.1,-0.6,50.6,-0.9,0,0,0,0,0
Oklahoma Pushmataha County,2012, Oklahoma,22.411339633129515,22.411339633129515,0.0,25.69,-1.75,72.8,0.0,48.1,-0.1,60.5,0.0,1,0,0,0,0
Oklahoma Pushmataha County,2013, Oklahoma,24.55945521215296,22.411339633129515,8.746592953578519,46.1,3.84,61.2,-1.6,39.9,0.2,50.6,-0.7,0,1,0,0,0
Oklahoma Pushmataha County,2014, Oklahoma,24.097621407333992,24.55945521215296,-1.9165119951565377,15.76,0.36,55.6,1.2,30.6,0.9,43.1,1.1,0,0,0,0,1
Oklahoma Pushmataha County,2015, Oklahoma,25.102164066431808,24.097621407333992,4.001816960638676,56.76,4.8,60.5,-0.1,39.5,-0.8,50.0,-0.4,0,0,0,0,1
Oklahoma Pushmataha County,2016, Oklahoma,26.147586206896552,25.102164066431808,3.9981592648464392,61.29,7.62,73.3,0.6,51.7,1.2,62.5,0.9,0,0,0,0,1
Oklahoma Pushmataha County,2017, Oklahoma,27.314973262032087,26.147586206896552,4.273799003706905,38.33,-6.39,67.2,-1.4,43.4,-2.1,55.3,-1.7,0,0,0,0,0
Oklahoma Pushmataha County,2018, Oklahoma,27.70247046186896,27.314973262032087,1.3987821063476715,52.7,5.31,68.8,0.3,45.7,0.0,57.2,0.1,0,0,0,0,0
Oklahoma Pushmataha County,2019, Oklahoma,29.42265795206972,27.70247046186896,5.846472106643078,33.57,1.39,54.2,-1.5,36.8,-1.5,45.5,-1.5,0,0,0,0,2
Oklahoma Pushmataha County,2020, Oklahoma,29.846927374301675,29.42265795206972,1.4214844191876723,9.85,-0.43,69.7,0.3,38.1,-0.5,53.9,-0.1,0,0,0,0,0
Oklahoma Roger Mills County,2012, Oklahoma,37.42635658914729,37.42635658914729,0.0,50.47,3.83,71.4,-0.7,49.6,-0.2,60.5,-0.4,1,0,0,0,0
Oklahoma Roger Mills County,2013, Oklahoma,38.25688073394495,37.42635658914729,2.1709144312456927,40.93,2.05,59.9,-2.0,41.6,0.1,50.7,-0.9,0,0,0,0,1
Oklahoma Roger Mills County,2014, Oklahoma,37.03398926654741,38.25688073394495,-3.3020786893789382,13.9,-2.57,54.6,1.3,29.7,0.6,42.1,0.9,0,0,0,0,0
Oklahoma Roger Mills County,2015, Oklahoma,33.009433962264154,37.03398926654741,-12.192136674879247,10.67,-5.21,56.9,2.8,29.5,0.7,43.2,1.7,0,0,0,0,1
Oklahoma Roger Mills County,2016, Oklahoma,35.36363636363637,33.009433962264154,6.657127613134791,52.81,7.96,69.6,-0.1,45.6,-0.6,57.6,-0.3,0,0,0,0,1
Oklahoma Roger Mills County,2017, Oklahoma,36.6008064516129,35.36363636363637,3.3801716626438383,40.66,-5.23,69.3,-1.1,43.8,-2.4,56.5,-1.8,0,1,0,0,1
Oklahoma Roger Mills County,2018, Oklahoma,35.603321033210335,36.6008064516129,-2.8016639725044943,59.88,8.88,61.6,-0.2,40.2,0.2,50.9,0.0,1,0,0,0,0
Oklahoma Roger Mills County,2019, Oklahoma,33.259325044404974,35.603321033210335,-7.047635469679135,42.29,-2.72,52.5,-1.6,31.8,-2.2,42.1,-1.9,0,0,0,0,1
Oklahoma Roger Mills County,2020, Oklahoma,39.81645569620253,33.259325044404974,16.468393625560548,36.89,-0.28,56.8,0.1,36.9,0.9,46.9,0.5,0,0,0,0,0
Oklahoma Rogers County,2012, Oklahoma,44.53769784758107,44.53769784758107,0.0,50.4,3.05,71.5,-0.3,48.5,-0.3,60.0,-0.3,1,0,0,0,0
Oklahoma Rogers County,2013, Oklahoma,46.19763690776944,44.53769784758107,3.5931254741499674,41.95,2.32,61.4,-1.7,40.2,0.2,50.8,-0.7,0,0,0,0,0
Oklahoma Rogers County,2014, Oklahoma,47.34884488448845,46.19763690776944,2.431332759072534,20.41,1.19,51.3,1.0,29.5,1.7,40.4,1.3,0,0,0,0,0
Oklahoma Rogers County,2015, Oklahoma,46.65859380390533,47.34884488448845,-1.4793653736845855,16.98,-2.65,51.9,0.8,29.3,1.0,40.6,0.9,0,0,0,0,1
Oklahoma Rogers County,2016, Oklahoma,43.511514758352256,46.65859380390533,-7.232749912364244,54.01,0.16,72.3,0.5,53.1,1.0,62.7,0.8,0,0,0,0,0
Oklahoma Rogers County,2017, Oklahoma,49.08625943122461,43.511514758352256,11.357037055722696,44.61,-3.02,68.6,-1.8,45.0,-2.5,56.8,-2.1,0,0,0,0,1
Oklahoma Rogers County,2018, Oklahoma,50.13761688668867,49.08625943122461,2.096943414442955,44.1,-1.73,73.0,0.5,48.7,-0.3,60.8,0.1,0,0,0,0,0
Oklahoma Rogers County,2019, Oklahoma,51.620686215838816,50.13761688668867,2.8730135879036345,36.28,-2.16,54.2,-1.2,34.3,-1.7,44.3,-1.5,0,0,0,0,1
Oklahoma Rogers County,2020, Oklahoma,50.98351445008915,51.620686215838816,-1.2497603835714957,34.4,-2.56,54.7,-0.7,34.2,0.1,44.5,-0.3,0,0,0,0,0
Oklahoma Seminole County,2012, Oklahoma,32.45272579332791,32.45272579332791,0.0,33.58,-2.19,71.4,-0.7,48.4,-0.3,59.9,-0.5,1,0,0,0,0
Oklahoma Seminole County,2013, Oklahoma,32.85474667127788,32.45272579332791,1.22363103868162,49.18,10.06,57.9,-1.9,38.6,0.1,48.3,-0.9,0,1,0,0,0
Oklahoma Seminole County,2014, Oklahoma,34.251314405888536,32.85474667127788,4.077413549917828,18.3,-0.17,52.3,1.2,30.2,1.9,41.2,1.6,0,0,0,0,0
Oklahoma Seminole County,2015, Oklahoma,34.860887474255755,34.251314405888536,1.7485873496977933,16.54,-0.63,50.2,0.5,26.8,0.5,38.4,0.5,0,0,0,0,1
Oklahoma Seminole County,2016, Oklahoma,33.58076259819889,34.860887474255755,-3.8120780381727446,48.89,0.32,69.9,0.3,49.9,0.8,59.9,0.5,0,0,0,0,0
Oklahoma Seminole County,2017, Oklahoma,34.27585536547434,33.58076259819889,2.0279370415817928,38.12,-10.21,69.0,-1.3,45.6,-2.0,57.3,-1.6,0,0,0,0,0
Oklahoma Seminole County,2018, Oklahoma,37.33756980550741,34.27585536547434,8.20009030041762,63.56,12.64,60.6,-0.1,39.1,0.1,49.8,0.0,0,0,0,0,0
Oklahoma Seminole County,2019, Oklahoma,38.41153268219384,37.33756980550741,2.7959386197163445,30.22,-2.07,54.4,-1.5,35.1,-1.6,44.8,-1.6,0,0,0,0,0
Oklahoma Seminole County,2020, Oklahoma,36.90626797009776,38.41153268219384,-4.078615354214834,45.95,0.91,60.8,-0.1,45.1,0.8,52.9,0.3,0,0,0,0,0
Oklahoma Sequoyah County,2012, Oklahoma,22.659252798371856,22.659252798371856,0.0,27.75,-3.82,70.8,-0.7,47.5,-0.5,59.2,-0.6,1,0,0,0,0
Oklahoma Sequoyah County,2013, Oklahoma,22.99713138267355,22.659252798371856,1.4692205679020414,40.87,1.85,60.6,-1.7,39.5,0.1,50.0,-0.8,0,0,0,0,0
Oklahoma Sequoyah County,2014, Oklahoma,24.26984126984127,22.99713138267355,5.243997573025914,19.4,1.57,49.2,1.1,25.9,1.2,37.5,1.2,0,0,0,0,0
Oklahoma Sequoyah County,2015, Oklahoma,24.820692497938992,24.26984126984127,2.219322559769289,14.02,-1.4,55.5,2.1,30.1,0.6,42.8,1.3,0,0,0,0,1
Oklahoma Sequoyah County,2016, Oklahoma,24.034817039868923,24.820692497938992,-3.2697376342264666,61.33,9.24,73.9,0.5,50.9,0.9,62.4,0.7,0,0,0,0,1
Oklahoma Sequoyah County,2017, Oklahoma,24.016347237880492,24.034817039868923,-0.0769051255192348,64.45,0.79,62.2,-2.2,38.9,-3.8,50.6,-3.0,0,0,0,0,1
Oklahoma Sequoyah County,2018, Oklahoma,23.55326025857223,24.016347237880492,-1.966126872562045,66.13,11.2,58.4,-0.4,39.0,-0.5,48.7,-0.4,0,0,0,0,0
Oklahoma Sequoyah County,2019, Oklahoma,24.55321603691953,23.55326025857223,4.072606117437768,44.75,1.17,57.1,-0.8,36.7,-1.1,46.9,-1.0,0,0,1,0,1
Oklahoma Sequoyah County,2020, Oklahoma,26.81235294117647,24.55321603691953,8.425731636508209,34.43,-4.35,55.3,-0.5,35.8,0.3,45.6,-0.1,0,0,0,0,0
Oklahoma Stephens County,2012, Oklahoma,36.46322869955157,36.46322869955157,0.0,31.6,-4.36,74.4,-0.3,51.2,-0.2,62.8,-0.3,1,0,0,0,0
Oklahoma Stephens County,2013, Oklahoma,35.07211429435331,36.46322869955157,-3.9664400997410967,42.63,2.15,61.1,-1.7,39.9,0.3,50.5,-0.7,0,0,0,0,0
Oklahoma Stephens County,2014, Oklahoma,38.18819986099313,35.07211429435331,8.1598126593621,19.93,0.07,51.9,1.0,30.6,1.6,41.3,1.3,0,0,0,0,0
Oklahoma Stephens County,2015, Oklahoma,37.82959397562301,38.18819986099313,-0.947950658950237,16.42,0.12,49.8,0.3,26.3,0.0,38.0,0.2,0,0,0,0,1
Oklahoma Stephens County,2016, Oklahoma,35.59055779569893,37.82959397562301,-6.291096061986051,48.4,-0.86,70.1,0.1,49.5,0.5,59.8,0.3,0,0,1,0,0
Oklahoma Stephens County,2017, Oklahoma,37.01706886403767,35.59055779569893,3.853657548030783,35.45,-9.2,68.6,-0.9,43.0,-2.4,55.8,-1.7,0,0,0,0,0
Oklahoma Stephens County,2018, Oklahoma,37.23604191719636,37.01706886403767,0.5880674794749481,59.53,7.91,72.1,0.5,51.1,0.6,61.6,0.6,0,0,0,0,0
Oklahoma Stephens County,2019, Oklahoma,39.07176391683434,37.23604191719636,4.698334079683177,31.13,-1.26,53.8,-1.5,36.6,-1.3,45.2,-1.4,0,0,0,0,1
Oklahoma Stephens County,2020, Oklahoma,37.70363840359032,39.07176391683434,-3.6286299444080834,41.52,-1.03,54.8,-0.6,34.3,0.2,44.5,-0.2,0,0,0,0,0
Oklahoma Texas County,2012, Oklahoma,40.96831603074019,40.96831603074019,0.0,31.49,-3.01,71.8,-0.6,48.6,-0.2,60.2,-0.4,1,0,0,0,0
Oklahoma Texas County,2013, Oklahoma,41.278328981723234,40.96831603074019,0.7510307675495003,38.32,5.5,57.5,-1.4,41.2,-0.1,49.4,-0.8,0,0,0,0,0
Oklahoma Texas County,2014, Oklahoma,44.51906412478336,41.278328981723234,7.279432321345768,20.62,2.01,49.4,0.8,28.6,1.4,39.0,1.1,0,0,0,0,0
Oklahoma Texas County,2015, Oklahoma,45.61629279811098,44.51906412478336,2.4053438059592995,12.21,-2.66,56.9,2.3,29.9,0.4,43.4,1.4,0,0,0,0,0
Oklahoma Texas County,2016, Oklahoma,44.85017335314512,45.61629279811098,-1.708174991729737,54.29,10.44,68.6,-0.3,45.4,0.1,57.0,-0.1,0,0,0,0,0
Oklahoma Texas County,2017, Oklahoma,44.50920798454604,44.85017335314512,-0.7660557984259618,40.89,-7.94,70.7,-1.1,47.0,-2.3,58.8,-1.7,0,0,0,0,2
Oklahoma Texas County,2018, Oklahoma,46.98966309341501,44.50920798454604,5.278725033499073,57.94,9.12,71.1,0.4,48.4,0.3,59.8,0.4,0,0,0,0,0
Oklahoma Texas County,2019, Oklahoma,49.6933638443936,46.98966309341501,5.440768227010688,40.41,-1.6,53.3,-1.3,33.8,-1.5,43.5,-1.4,0,0,0,0,0
Oklahoma Texas County,2020, Oklahoma,49.82537385431741,49.6933638443936,0.2649453475448006,37.61,0.69,55.0,-0.5,37.0,0.4,46.0,-0.1,0,0,0,0,0
Oklahoma Tillman County,2012, Oklahoma,28.6848998459168,28.6848998459168,0.0,52.63,3.16,72.7,0.0,49.2,-0.1,60.9,-0.1,1,0,0,0,0
Oklahoma Tillman County,2013, Oklahoma,29.894778481012654,28.6848998459168,4.047123600077194,41.48,7.22,57.8,-1.8,39.4,-0.4,48.6,-1.1,0,0,0,0,0
Oklahoma Tillman County,2014, Oklahoma,31.59472817133443,29.894778481012654,5.38048525406881,19.04,2.6,51.7,1.0,28.8,0.8,40.2,0.9,0,0,0,0,0
Oklahoma Tillman County,2015, Oklahoma,30.20527156549521,31.59472817133443,-4.600046726368326,16.51,0.2,50.0,0.8,26.6,0.4,38.3,0.6,0,0,0,0,1
Oklahoma Tillman County,2016, Oklahoma,32.061075660893344,30.20527156549521,5.788340088856609,48.08,-1.12,72.6,0.8,49.7,0.5,61.1,0.6,0,0,1,0,1
Oklahoma Tillman County,2017, Oklahoma,35.08414872798434,32.061075660893344,8.616635080787036,37.6,-7.17,67.6,-1.4,44.4,-1.9,56.0,-1.7,0,0,0,0,0
Oklahoma Tillman County,2018, Oklahoma,33.50709555345317,35.08414872798434,-4.706624517828867,55.65,7.6,73.8,0.5,50.2,0.3,62.0,0.4,0,0,0,0,0
Oklahoma Tillman County,2019, Oklahoma,34.068359375,33.50709555345317,1.647463605067806,39.47,-1.8,52.6,-1.5,32.0,-1.8,42.3,-1.7,0,0,0,0,2
Oklahoma Tillman County,2020, Oklahoma,32.02718446601942,34.068359375,-6.373257415575351,45.87,3.33,55.0,-0.6,36.5,0.3,45.8,-0.1,0,0,0,0,0
Oklahoma Tulsa County,2012, Oklahoma,46.05665050954653,46.05665050954653,0.0,43.43,1.64,71.2,-0.7,49.9,-0.4,60.6,-0.6,1,0,0,0,0
Oklahoma Tulsa County,2013, Oklahoma,46.65677232268718,46.05665050954653,1.2862480263102978,43.34,3.98,60.3,-2.0,39.9,0.5,50.1,-0.8,0,0,0,0,0
Oklahoma Tulsa County,2014, Oklahoma,48.001625907747936,46.65677232268718,2.801683400569316,16.72,-1.09,51.3,1.1,28.4,1.3,39.8,1.2,0,0,0,0,0
Oklahoma Tulsa County,2015, Oklahoma,48.13894971449512,48.001625907747936,0.2852654816144307,13.75,-2.83,52.7,1.2,29.6,0.7,41.1,0.9,0,0,0,0,1
Oklahoma Tulsa County,2016, Oklahoma,46.58214705654138,48.13894971449512,-3.34205861327966,74.31,16.48,69.0,-0.3,47.8,0.5,58.4,0.1,0,0,0,0,0
Oklahoma Tulsa County,2017, Oklahoma,48.256027039869466,46.58214705654138,3.468748021765476,39.77,-6.11,68.9,-1.5,44.6,-2.2,56.8,-1.8,0,0,0,0,0
Oklahoma Tulsa County,2018, Oklahoma,49.66715135684226,48.256027039869466,2.841162173433963,56.12,4.24,74.0,0.4,51.5,0.1,62.7,0.3,0,0,0,0,0
Oklahoma Tulsa County,2019, Oklahoma,51.86574353150162,49.66715135684226,4.239006374841623,48.4,1.67,57.3,-1.1,37.3,-0.9,47.3,-1.0,0,0,1,0,1
Oklahoma Tulsa County,2020, Oklahoma,49.76528619389556,51.86574353150162,-4.220727937587382,33.54,-1.06,55.6,-0.5,35.9,0.2,45.7,-0.2,0,0,0,0,0
Oklahoma Wagoner County,2012, Oklahoma,34.968279636770745,34.968279636770745,0.0,25.02,-2.49,71.3,0.0,45.5,-0.4,58.4,-0.2,1,0,0,0,0
Oklahoma Wagoner County,2013, Oklahoma,33.986559448592764,34.968279636770745,-2.8885541934978938,42.09,2.91,61.1,-1.9,41.6,0.3,51.3,-0.8,0,0,0,0,0
Oklahoma Wagoner County,2014, Oklahoma,36.02415743577657,33.986559448592764,5.656198873815198,14.76,-0.01,52.6,1.6,28.5,1.2,40.6,1.4,0,0,0,0,0
Oklahoma Wagoner County,2015, Oklahoma,35.7871739866772,36.02415743577657,-0.6622021878217975,21.34,1.15,52.4,0.9,30.0,0.6,41.2,0.8,0,0,0,0,1
Oklahoma Wagoner County,2016, Oklahoma,35.34908750584932,35.7871739866772,-1.2393148217910657,58.65,12.28,70.1,0.0,47.6,0.3,58.9,0.1,0,0,0,0,0
Oklahoma Wagoner County,2017, Oklahoma,36.8459435954777,35.34908750584932,4.06247185867184,38.89,-8.13,70.6,-1.5,46.1,-2.4,58.3,-2.0,1,0,0,0,0
Oklahoma Wagoner County,2018, Oklahoma,38.55261282660332,36.8459435954777,4.426857496797032,56.53,8.4,63.5,-0.3,42.6,0.0,53.0,-0.2,0,0,0,0,0
Oklahoma Wagoner County,2019, Oklahoma,43.327026395701935,38.55261282660332,11.019481294410356,47.8,3.56,60.4,-0.5,44.2,-0.3,52.3,-0.4,0,0,1,0,1
Oklahoma Wagoner County,2020, Oklahoma,42.96514112223097,43.327026395701935,-0.8422764688272406,36.01,-4.88,54.2,-0.4,34.9,0.7,44.6,0.2,0,0,0,0,0
Oklahoma Washington County,2012, Oklahoma,57.40445066915655,57.40445066915655,0.0,38.39,-0.18,73.6,-0.4,51.6,-0.1,62.6,-0.3,1,0,0,0,0
Oklahoma Washington County,2013, Oklahoma,47.72497580357598,57.40445066915655,-20.28178056164735,39.45,-1.4,61.7,-1.8,41.2,-0.1,51.5,-0.9,0,0,0,0,0
Oklahoma Washington County,2014, Oklahoma,49.91173112247431,47.72497580357598,4.381245189697846,46.2,3.36,65.2,1.0,43.8,2.5,54.5,1.7,0,0,0,0,0
Oklahoma Washington County,2015, Oklahoma,50.0478245596427,49.91173112247431,0.2719267787677896,18.98,0.03,46.7,-0.4,24.8,-0.4,35.7,-0.4,0,0,0,0,0
Oklahoma Washington County,2016, Oklahoma,49.50828069826429,50.0478245596427,-1.0898052886682614,55.24,8.43,72.6,0.1,49.2,0.3,60.9,0.2,1,0,0,0,0
Oklahoma Washington County,2017, Oklahoma,50.72851863258392,49.50828069826429,2.4054278879254545,55.71,0.48,57.9,-2.2,37.6,-3.0,47.8,-2.6,0,0,0,0,0
Oklahoma Washington County,2018, Oklahoma,52.75776331234661,50.72851863258392,3.846343272266417,55.47,4.81,68.9,0.1,44.9,0.1,56.9,0.1,0,0,0,0,0
Oklahoma Washington County,2019, Oklahoma,53.37590861889928,52.75776331234661,1.1580979557016806,35.96,-3.17,54.9,-1.1,33.7,-1.6,44.3,-1.3,0,0,0,0,1
Oklahoma Washington County,2020, Oklahoma,52.06403578303703,53.37590861889928,-2.519729437282054,32.96,-1.5,51.9,0.5,33.5,1.3,42.7,0.9,0,0,0,0,0
Oklahoma Washita County,2012, Oklahoma,32.62652146060218,32.62652146060218,0.0,39.4,-2.54,70.5,-0.1,48.8,0.2,59.6,0.0,1,0,0,0,0
Oklahoma Washita County,2013, Oklahoma,31.70949367088608,32.62652146060218,-2.891966044093811,40.74,3.72,55.9,-1.8,37.6,-0.4,46.8,-1.1,0,0,0,0,1
Oklahoma Washita County,2014, Oklahoma,34.22364411943936,31.70949367088608,7.346238290051718,43.86,8.66,60.7,0.8,42.4,2.3,51.6,1.5,0,0,0,0,0
Oklahoma Washita County,2015, Oklahoma,30.69672678690715,34.22364411943936,-11.489555081933114,15.41,-4.79,53.9,1.4,30.4,0.7,42.1,1.0,0,0,0,0,1
Oklahoma Washita County,2016, Oklahoma,31.733621310295177,30.69672678690715,3.26749510637046,51.41,5.76,73.9,0.3,50.6,0.7,62.2,0.5,0,0,0,0,1
Oklahoma Washita County,2017, Oklahoma,35.28528072837633,31.733621310295177,10.065555225198809,58.39,-0.19,63.0,-1.8,41.8,-2.7,52.4,-2.2,0,1,0,0,1
Oklahoma Washita County,2018, Oklahoma,36.572008113590265,35.28528072837633,3.51833943932596,46.24,0.04,71.4,0.3,47.7,0.1,59.6,0.2,0,0,0,0,0
Oklahoma Washita County,2019, Oklahoma,34.788778877887786,36.572008113590265,-5.125874759679831,49.4,3.81,60.9,-0.6,43.5,-0.5,52.2,-0.6,0,0,0,0,1
Oklahoma Washita County,2020, Oklahoma,33.664913598797895,34.788778877887786,-3.338387534522061,39.86,-0.48,57.8,0.2,37.4,0.9,47.6,0.5,0,0,0,0,0
Oklahoma Woods County,2012, Oklahoma,39.037663335895466,39.037663335895466,0.0,34.47,-3.72,73.0,-0.5,50.2,0.0,61.6,-0.3,1,0,0,0,0
Oklahoma Woods County,2013, Oklahoma,37.49749642346209,39.037663335895466,-4.1073859839605165,43.79,4.28,59.5,-1.6,40.4,0.1,50.0,-0.8,0,0,0,0,1
Oklahoma Woods County,2014, Oklahoma,42.330617361328734,37.49749642346209,11.417553626992358,41.17,4.04,60.4,1.2,41.0,2.9,50.7,2.0,0,0,0,0,0
Oklahoma Woods County,2015, Oklahoma,43.16371814092953,42.330617361328734,1.9300950323156223,14.05,-0.99,50.9,1.3,26.9,0.7,38.9,1.0,0,0,0,0,0
Oklahoma Woods County,2016, Oklahoma,48.44547964113182,43.16371814092953,10.902485720706736,51.98,8.06,69.1,0.1,46.2,0.3,57.6,0.2,0,0,0,0,1
Oklahoma Woods County,2017, Oklahoma,41.37586332242821,48.44547964113182,-17.0863294467416,40.35,-7.92,69.1,-1.3,45.3,-2.1,57.2,-1.7,1,0,0,0,1
Oklahoma Woods County,2018, Oklahoma,37.10547299746285,41.37586332242821,-11.508788272978917,57.41,5.77,68.3,0.0,44.3,-0.3,56.3,-0.1,0,0,0,0,0
Oklahoma Woods County,2019, Oklahoma,39.49843014128729,37.10547299746285,6.058360130427328,49.69,2.99,58.7,-0.9,39.1,-0.7,48.9,-0.8,0,0,0,0,1
Oklahoma Woods County,2020, Oklahoma,35.458002507313,39.49843014128729,-11.394966857315143,35.51,-5.48,53.6,-0.4,34.6,0.2,44.1,-0.1,0,0,0,0,0
Oklahoma Woodward County,2012, Oklahoma,46.21295229315511,46.21295229315511,0.0,43.68,1.41,71.3,-0.4,49.2,-0.7,60.3,-0.6,1,0,0,0,0
Oklahoma Woodward County,2013, Oklahoma,46.21729365524986,46.21295229315511,0.0093933715096772,43.49,9.19,57.9,-1.9,39.9,-0.1,48.9,-1.0,0,0,0,0,1
Oklahoma Woodward County,2014, Oklahoma,47.06500113045444,46.21729365524986,1.8011419416625738,42.62,3.08,58.7,1.7,41.1,3.2,49.9,2.5,0,0,0,0,0
Oklahoma Woodward County,2015, Oklahoma,42.36896046852123,47.06500113045444,-11.083681567836004,14.53,-1.96,54.4,1.7,29.6,0.7,42.0,1.2,0,0,0,0,0
Oklahoma Woodward County,2016, Oklahoma,43.88967136150234,42.36896046852123,3.4648491223723306,53.42,6.73,69.9,-0.3,46.6,0.2,58.2,0.0,1,0,0,0,0
Oklahoma Woodward County,2017, Oklahoma,44.2685056833934,43.88967136150234,0.855764874017803,43.39,-3.58,71.2,-1.5,46.4,-2.3,58.8,-1.9,1,0,0,0,1
Oklahoma Woodward County,2018, Oklahoma,47.78716216216216,44.2685056833934,7.363183582294474,50.06,2.08,70.2,0.9,49.8,0.7,60.0,0.8,2,0,0,0,0
Oklahoma Woodward County,2019, Oklahoma,46.04675150703282,47.78716216216216,-3.779660015459552,34.69,-3.69,51.2,-1.0,30.2,-1.3,40.7,-1.1,0,0,0,0,1
Oklahoma Woodward County,2020, Oklahoma,43.29447936594698,46.04675150703282,-6.357097212839175,41.61,-0.88,54.2,-0.2,34.0,0.8,44.1,0.3,1,0,0,0,0
Oregon Baker County,2012, Oregon,30.52014278429373,30.52014278429373,0.0,32.47,-0.63,70.5,-0.5,46.7,-0.4,58.6,-0.5,0,0,0,0,0
Oregon Baker County,2013, Oregon,31.32161190965092,30.52014278429373,2.5588374176561537,46.23,8.13,57.0,-1.9,37.7,0.0,47.4,-1.0,0,0,0,0,0
Oregon Baker County,2014, Oregon,32.88996282527881,31.32161190965092,4.76847883337366,44.2,4.13,64.8,1.3,43.1,2.7,53.9,2.0,0,0,0,0,0
Oregon Baker County,2015, Oregon,32.66831072749692,32.88996282527881,-0.6784926824983549,17.59,-0.34,50.3,0.2,27.8,0.6,39.0,0.4,2,0,0,0,0
Oregon Baker County,2016, Oregon,33.54134980988593,32.66831072749692,2.602874026649026,63.57,12.0,69.8,-0.3,46.8,0.4,58.3,0.0,0,0,0,0,0
Oregon Baker County,2017, Oregon,34.37995981918634,33.54134980988593,2.4392408068854383,48.02,-4.37,69.9,-1.4,49.7,-2.5,59.8,-1.9,0,0,0,0,0
Oregon Baker County,2018, Oregon,35.72695852534562,34.37995981918634,3.7702585435692426,55.53,0.35,72.4,0.6,53.0,0.1,62.7,0.3,0,0,0,0,0
Oregon Baker County,2019, Oregon,36.902784014369104,35.72695852534562,3.186278543552815,38.4,-2.51,54.3,-1.3,32.4,-1.8,43.4,-1.5,0,0,0,0,0
